22.9,570.5,877.8,84.0
23.0,570.8,877.6,84.0
22.8,570.7,877.6,84.0
23.0,570.7,877.1,84.0
23.0,570.8,877.4,84.0
22.8,570.4,877.4,84.0
23.1,570.7,877.2,84.0
22.9,570.9,877.7,84.0
22.8,570.5,877.9,84.0
23.0,570.6,877.7,84.0
23.0,570.5,877.8,84.0
23.3,570.4,878.0,84.0
23.0,570.7,877.5,84.0
23.3,570.4,877.5,84.0
22.8,570.5,877.7,84.0
23.3,570.5,877.5,84.0
22.9,570.6,877.8,84.0
22.6,570.9,877.4,84.0
23.2,570.9,877.6,84.0
23.1,570.5,877.7,84.0
23.4,570.8,877.3,84.0
23.0,570.6,877.5,84.0
23.1,570.8,877.2,84.0
23.2,570.8,877.3,84.0
23.0,570.6,877.0,84.0
23.0,571.1,877.7,84.0
22.9,570.7,877.7,84.0
23.0,570.5,877.7,84.0
23.1,571.0,877.7,84.0
23.2,570.8,877.2,84.0
22.9,570.8,877.2,84.0
22.8,570.5,877.5,84.0
22.9,570.6,877.5,84.0
23.2,570.8,877.5,84.0
23.0,570.4,877.2,84.0
23.0,571.0,878.0,84.0
22.7,570.6,877.4,84.0
23.0,570.4,877.2,84.0
23.0,570.9,877.3,84.0
22.8,570.8,877.1,84.0
23.1,570.9,877.5,84.0
23.2,570.7,877.5,84.0
23.2,571.0,877.4,84.0
23.2,571.0,877.3,84.0
-38.6,694.1,757.9,84.0
-614.9,369.5,-643.5,84.0
-414.4,366.5,-487.1,84.0
-55.9,1027.0,287.0,84.0
-519.1,644.0,-130.4,84.0
-909.6,421.9,160.5,84.0
-359.4,830.3,166.0,84.0
-400.9,230.8,-478.2,84.0
-465.8,-382.5,-783.6,84.0
-524.9,420.6,-293.6,84.0
292.5,191.6,-821.8,84.0
137.0,-312.6,-846.6,82.9
-282.3,-230.5,172.9,81.0
-516.5,130.4,178.5,81.0
-474.2,-52.3,-130.3,81.0
-605.1,30.3,212.9,81.0
-591.9,-187.4,-436.0,81.0
100.2,-353.4,-860.0,81.0
-571.7,-89.2,-713.5,81.0
-378.6,6.6,-725.6,81.0
-438.2,-37.4,-573.9,81.0
-217.2,298.4,881.0,81.0
137.6,331.0,896.2,81.0
1043.1,103.6,59.8,81.0
1043.2,102.9,61.1,81.0
1040.6,103.0,62.1,81.0
1039.6,103.0,62.1,81.0
1039.7,103.1,61.7,81.0
1039.6,103.4,62.1,81.0
1039.7,103.6,62.4,81.0
1039.8,103.6,62.3,81.0
1039.5,103.2,62.4,81.0
1039.8,103.5,62.7,81.0
1039.6,103.3,62.5,81.0
1039.4,103.4,62.6,81.0
1039.8,102.1,63.4,81.0
1039.7,102.0,63.5,81.0
1039.8,102.2,63.3,81.0
1039.7,102.0,63.7,81.0
1039.9,102.1,63.8,81.0
1039.8,102.1,63.4,81.0
1040.0,102.0,63.7,81.0
1039.8,101.9,63.3,81.0
1039.8,101.9,63.5,81.0
1039.8,101.8,63.3,81.0
1039.7,102.1,63.8,81.0
1039.8,101.1,64.0,81.0
1039.8,101.2,64.1,81.0
1039.7,101.0,64.3,81.0
1040.0,101.0,64.5,81.0
1040.0,101.0,63.7,81.0
1040.1,101.2,64.3,81.0
1039.8,100.8,64.1,81.0
1040.4,101.2,64.4,81.0
1039.7,100.7,64.3,81.0
1039.8,101.1,64.2,81.0
1039.7,101.1,63.9,81.0
1039.5,100.9,64.3,81.0
1039.7,100.7,64.7,81.0
1039.9,101.2,64.3,81.0
1039.7,101.2,63.9,81.0
1039.7,100.8,63.9,81.0
1039.7,101.0,63.9,81.0
1039.7,100.7,64.1,81.0
1039.8,101.3,63.8,81.0
1039.7,100.9,64.5,81.0
1039.7,100.9,64.4,81.0
1039.8,100.7,64.3,81.0
1039.8,100.9,64.3,81.0
1039.7,100.4,64.0,81.0
1040.2,100.8,64.4,81.0
1039.9,100.7,64.2,81.0
1039.6,100.9,64.4,81.0
1039.9,100.4,64.2,81.0
1039.8,100.5,64.3,81.0
1039.3,100.5,64.4,81.0
1039.6,100.1,64.2,81.0
1039.8,100.1,64.4,81.0
1039.7,100.5,64.2,81.0
1039.6,100.3,64.2,81.0
1039.9,100.6,64.3,81.0
1039.7,100.6,64.4,81.0
1039.4,100.5,64.3,81.0
1039.5,100.1,64.6,81.0
1039.6,100.4,64.2,81.0
1039.6,100.0,64.3,81.0
1039.6,100.1,64.4,81.0
1039.6,100.0,64.6,81.0
1039.8,100.2,64.5,81.0
1039.6,100.2,64.6,81.0
1039.9,99.9,64.1,81.0
1039.4,100.0,64.4,81.0
1039.8,100.4,64.4,81.0
1039.4,100.0,64.3,81.0
1039.5,100.0,64.5,81.0
1039.7,100.1,64.3,81.0
1039.4,99.8,64.4,81.0
1039.3,100.0,64.3,81.0
1039.5,99.9,64.1,81.0
1039.7,100.1,64.7,81.0
1039.8,99.9,64.8,81.0
1039.2,99.8,64.7,81.0
1039.5,100.4,64.4,81.0
1039.4,99.5,64.3,81.0
1039.4,99.9,64.5,81.0
1039.6,99.5,64.5,81.0
1039.1,99.6,64.3,81.0
1039.7,100.3,64.4,81.0
1039.7,99.9,64.1,81.0
1039.7,100.0,64.1,81.0
1039.4,99.7,64.4,81.0
1039.7,100.1,64.5,81.0
1039.8,100.1,64.4,81.0
1039.6,99.6,64.6,81.0
1039.5,100.1,64.6,81.0
1039.5,100.1,64.5,81.0
1039.8,100.0,64.1,81.0
1039.5,99.8,64.5,81.0
1039.7,99.7,64.5,81.0
1039.9,99.9,64.2,81.0
1039.8,100.1,64.6,81.0
1039.6,100.0,64.4,81.0
1039.2,100.0,64.6,81.0
1039.7,99.7,64.8,81.0
1039.6,99.7,64.4,81.0
1039.7,99.7,64.6,81.0
1039.1,99.6,64.5,81.0
1039.4,99.9,64.3,81.0
1039.8,99.8,64.7,81.0
1039.4,99.3,64.7,81.0
1039.7,99.5,64.8,81.0
1039.3,99.5,64.5,81.0
1039.6,99.5,64.4,81.0
1040.0,100.0,64.6,81.0
1039.4,99.2,64.4,81.0
1039.7,99.9,64.4,81.0
1039.8,99.1,64.6,81.0
1039.7,99.7,64.4,81.0
1039.9,99.6,64.6,81.0
1039.6,99.4,64.5,81.0
1039.5,99.6,64.6,81.0
1039.5,99.5,64.5,81.0
1039.8,99.3,64.1,81.0
1039.5,99.7,64.2,81.0
1039.3,99.0,63.8,81.0
1039.7,99.1,64.2,81.0
1039.6,99.3,64.4,81.0
1039.3,99.4,64.8,81.0
1039.6,99.6,64.6,81.0
1039.4,98.9,64.6,81.0
1039.3,99.4,64.3,81.0
1039.5,99.4,64.2,81.0
1039.6,99.3,64.6,81.0
1039.5,99.4,64.4,81.0
1039.3,99.1,64.4,81.0
1039.4,99.2,64.5,81.0
1039.5,99.3,64.1,81.0
1039.9,98.9,64.0,81.0
1039.2,99.2,64.4,81.0
1039.1,99.1,64.3,81.0
1039.5,99.3,64.3,81.0
1039.6,98.9,64.2,81.0
1039.6,98.8,64.5,81.0
1039.2,98.7,64.5,81.0
1039.2,99.0,64.2,81.0
1039.7,99.4,64.0,81.0
1039.4,99.3,64.3,81.0
1039.6,98.8,64.1,81.0
1039.7,99.0,64.6,81.0
1039.8,99.1,64.5,81.0
1039.1,99.2,64.0,81.0
1039.6,99.3,64.2,81.0
1039.6,99.5,64.0,81.0
1039.6,99.0,64.0,81.0
1039.5,99.1,64.4,81.0
1039.1,98.9,64.1,81.0
1039.0,98.7,64.4,81.0
1039.5,98.9,64.2,81.0
1039.6,98.8,64.1,81.0
1039.5,98.8,64.2,81.0
1039.2,99.3,64.0,81.0
1039.5,98.9,64.2,81.0
1039.6,98.9,64.0,81.0
1039.6,99.0,64.3,81.0
1039.4,98.5,64.1,81.0
1039.6,99.3,64.3,81.0
1039.5,99.1,64.1,81.0
1039.3,99.0,64.2,81.0
1039.5,99.0,64.2,81.0
1039.2,99.1,64.3,81.0
1039.3,98.7,63.9,81.0
1039.2,99.1,63.8,81.0
1039.2,98.6,64.1,81.0
1039.2,98.8,63.7,81.0
1039.4,98.9,63.8,81.0
1039.5,98.9,63.9,81.0
1039.2,98.7,64.0,81.0
1039.4,99.1,63.9,81.0
1039.5,99.1,64.0,81.0
1039.6,98.6,63.5,81.0
1039.5,98.9,64.0,81.0
1039.4,98.9,63.9,81.0
1039.4,98.8,63.7,81.0
1040.0,98.8,63.8,81.0
1039.5,98.7,64.0,81.0
1039.4,98.6,63.6,81.0
1039.6,98.5,63.8,81.0
1039.4,98.7,63.4,81.0
1039.3,98.7,63.9,81.0
1039.3,99.0,63.7,81.0
1039.7,98.5,63.7,81.0
1039.1,98.7,64.0,81.0
1039.5,98.7,63.6,81.0
1039.7,98.1,63.9,81.0
1039.5,98.5,63.4,81.0
1039.4,98.4,64.3,81.0
1039.3,98.4,63.9,81.0
1039.4,98.3,63.9,81.0
1039.6,98.3,63.9,81.0
1039.3,98.2,63.8,81.0
1039.2,98.5,63.5,80.8
1039.9,97.4,64.1,80.0
1039.6,96.2,64.4,80.0
1039.4,96.7,64.8,80.0
1039.7,96.1,64.7,80.0
1039.1,95.9,65.2,80.0
1039.4,96.6,64.6,80.0
1039.5,96.1,65.0,80.0
1039.6,96.4,64.6,80.0
1039.3,96.0,65.3,80.0
1039.4,96.1,64.5,80.0
1039.3,96.1,64.6,80.0
1039.6,96.1,65.1,80.0
1039.4,96.6,64.5,80.0
1039.7,96.3,64.3,80.0
1039.7,96.3,64.7,80.0
1039.4,96.4,64.5,80.0
1039.4,96.1,64.4,80.0
1039.5,96.3,64.5,80.0
1039.0,96.2,65.0,80.0
1039.5,96.4,64.8,80.0
1039.1,96.0,64.5,80.0
1039.2,96.2,64.5,80.0
1039.2,96.0,64.4,80.0
1039.3,96.0,64.4,80.0
1039.4,96.1,64.4,80.0
1039.3,95.8,64.3,80.0
1039.2,96.1,64.4,80.0
1039.1,96.0,64.4,80.0
1039.2,96.1,64.3,80.0
1039.4,96.1,64.6,80.0
1039.4,96.1,64.3,80.0
1039.3,96.3,64.6,80.0
1039.4,95.9,64.4,80.0
1039.3,95.7,64.4,80.0
1039.2,96.3,64.5,80.0
1039.6,96.1,64.3,80.0
1039.3,96.0,64.3,80.0
1039.3,96.3,64.0,80.0
1039.0,95.7,64.2,80.0
1039.0,96.2,64.3,80.0
1039.1,96.3,64.0,80.0
1039.2,95.9,64.1,80.0
1038.9,96.1,64.2,80.0
1039.0,96.0,64.2,80.0
1039.4,95.8,64.0,80.0
1039.3,95.8,64.3,80.0
1039.4,95.9,64.4,80.0
1039.6,95.9,64.4,80.0
1039.2,95.3,64.5,80.0
1039.1,95.6,64.1,80.0
1039.0,95.7,64.2,80.0
1039.4,95.8,64.0,80.0
1039.4,95.6,63.9,80.0
1038.9,95.4,63.6,80.0
1039.1,95.5,64.1,80.0
1039.4,95.5,63.9,80.0
1039.3,95.7,64.2,80.0
1039.1,95.3,63.7,80.0
1039.1,95.5,63.7,80.0
1038.7,95.2,64.0,80.0
1039.3,95.8,64.0,80.0
1039.1,95.2,64.2,80.0
1039.2,95.8,64.0,80.0
1039.2,95.5,63.6,80.0
1039.3,95.4,63.8,80.0
1039.1,95.5,63.5,80.0
1039.2,95.4,63.6,80.0
1039.0,95.4,63.9,80.0
1038.8,95.2,63.8,80.0
1039.4,95.3,63.7,80.0
1038.9,95.3,63.7,80.0
1038.9,95.3,64.1,80.0
1039.3,95.3,63.8,80.0
1039.0,95.3,63.7,80.0
1039.1,95.3,63.6,80.0
1039.0,95.4,63.4,80.0
1038.8,95.1,64.2,80.0
1038.9,95.7,64.0,80.0
1039.1,95.4,63.8,80.0
1038.7,95.7,64.1,80.0
1038.7,95.2,64.4,80.0
1038.6,95.8,63.9,80.0
1039.0,94.8,64.1,80.0
1038.9,95.4,63.8,80.0
1039.0,95.1,63.9,80.0
1039.0,94.8,64.0,80.0
1039.0,95.6,63.6,80.0
1039.1,95.0,63.9,80.0
1038.8,95.4,63.7,80.0
1038.9,95.1,63.9,80.0
1039.2,95.2,63.8,80.0
1038.9,95.4,63.8,80.0
1038.8,95.0,63.9,80.0
1039.0,95.3,64.0,80.0
1038.9,95.3,63.9,80.0
1038.8,94.8,63.9,80.0
1038.6,95.0,63.9,80.0
1038.8,95.0,63.9,80.0
1038.7,94.9,63.9,80.0
1038.9,94.8,63.5,80.0
1038.9,95.0,63.6,80.0
1039.0,94.7,63.9,80.0
1038.7,94.6,63.9,80.0
1038.6,94.8,63.6,80.0
1038.9,94.8,63.5,80.0
1039.0,94.5,63.9,80.0
1038.7,94.6,63.7,80.0
1038.7,94.7,63.6,80.0
1038.8,94.4,63.9,80.0
1038.6,94.4,63.5,80.0
1038.2,94.1,63.5,80.0
1038.6,94.2,63.8,80.0
1038.8,94.1,63.8,80.0
1038.5,94.4,63.8,80.0
1038.8,94.3,63.7,80.0
1038.6,94.0,63.8,80.0
1038.6,94.1,63.6,80.0
1038.4,94.1,63.1,80.0
1038.3,94.1,63.7,80.0
1038.5,94.1,63.5,80.0
1038.4,93.8,63.6,80.0
1038.2,93.9,63.8,80.0
1038.7,93.7,63.4,80.0
1038.6,93.8,63.3,80.0
1038.3,94.2,63.4,80.0
1038.3,93.6,63.5,80.0
1038.6,93.8,63.7,80.0
1038.3,93.7,63.5,80.0
1038.4,93.9,63.1,80.0
1037.9,93.6,63.6,80.0
1038.3,93.7,63.3,80.0
1038.4,93.6,63.3,80.0
1038.6,93.6,63.1,80.0
1038.5,94.0,63.6,80.0
1038.0,93.5,63.0,80.0
1038.4,93.1,63.1,80.0
1038.1,93.6,62.8,80.0
1038.2,93.2,63.1,80.0
1038.2,93.0,62.8,80.0
1038.3,93.4,63.4,80.0
1038.2,93.1,63.3,80.0
1038.0,93.5,63.3,80.0
1038.1,93.2,63.5,80.0
1038.2,93.1,63.1,80.0
1037.9,92.8,63.1,80.0
1038.2,93.3,63.2,80.0
1038.1,93.0,62.9,80.0
1038.2,93.6,63.1,80.0
1037.9,93.4,62.8,80.0
1037.7,93.3,63.0,80.0
1037.6,92.8,62.9,80.0
1037.5,92.8,63.2,80.0
1037.7,93.1,63.0,80.0
1037.8,93.0,63.2,80.0
1037.9,92.7,63.0,80.0
1038.2,93.0,62.6,80.0
1038.1,93.2,62.7,80.0
1038.0,92.6,63.3,80.0
1037.7,93.0,62.5,80.0
1038.0,92.8,63.0,80.0
1038.0,93.0,63.2,80.0
1038.0,92.5,62.7,80.0
1037.9,92.6,63.2,80.0
1038.1,92.9,62.9,80.0
1037.9,93.1,63.1,80.0
1037.9,92.4,62.7,80.0
1037.7,92.7,62.6,80.0
1037.7,92.5,62.6,80.0
1038.2,92.3,62.6,80.0
1037.7,92.5,62.5,80.0
1037.9,92.7,63.0,80.0
1037.8,92.8,62.3,80.0
1037.7,92.5,62.7,80.0
1038.0,92.5,62.4,80.0
1037.6,92.6,63.0,80.0
1037.8,92.8,62.6,80.0
1038.0,92.4,62.5,80.0
1037.9,92.4,62.5,80.0
1037.7,92.5,62.7,80.0
1037.7,92.4,62.6,80.0
1038.1,92.3,62.4,80.0
1037.6,92.5,62.4,80.0
1038.2,92.7,62.4,80.0
1037.7,92.4,62.3,80.0
1037.3,92.2,62.2,80.0
1037.8,92.1,62.6,80.0
1037.6,92.1,62.3,80.0
1038.0,92.1,62.2,80.0
1038.1,92.2,62.4,80.0
1037.5,92.2,62.2,80.0
1037.7,92.4,62.5,80.0
1037.4,92.1,62.3,80.0
1037.5,92.1,62.6,80.0
1037.5,91.7,62.5,80.0
1037.7,92.2,62.5,80.0
1037.8,92.0,62.4,80.0
1037.7,92.4,62.4,80.0
1037.4,92.1,62.3,80.0
1037.8,92.3,62.4,80.0
1037.6,92.2,62.5,80.0
1037.5,92.3,62.3,80.0
1037.2,91.7,61.9,80.0
1037.3,91.9,62.1,80.0
1037.9,92.0,62.2,80.0
1037.5,92.1,62.1,80.0
1037.5,91.8,62.3,80.0
1037.5,91.7,61.9,80.0
1037.7,91.9,62.1,80.0
1037.3,92.2,62.2,80.0
1037.3,91.7,62.2,80.0
1037.5,91.7,62.1,80.0
1037.2,91.7,61.9,80.0
1037.6,91.8,62.4,80.0
1037.3,91.7,61.9,80.0
1037.2,92.0,61.8,80.0
1037.7,92.0,61.9,80.0
1037.5,91.8,61.9,80.0
1037.5,92.0,62.3,80.0
1037.6,91.8,62.2,80.0
1038.0,91.7,62.2,80.0
1037.2,91.7,62.0,80.0
1037.6,91.6,62.1,80.0
1037.3,91.6,62.2,80.0
1037.3,91.4,62.2,80.0
1037.8,92.0,62.2,80.0
1037.2,91.8,62.5,80.0
1037.1,91.7,62.2,80.0
1036.8,92.2,62.1,80.0
1037.3,91.8,61.9,80.0
1037.0,91.7,62.1,80.0
1037.1,91.7,62.0,80.0
1037.2,91.7,62.0,80.0
1036.9,91.8,62.3,80.0
1037.5,91.4,62.4,80.0
1037.3,91.6,62.1,80.0
1037.1,91.7,61.9,80.0
1037.1,91.7,62.1,80.0
1037.8,91.5,62.2,80.0
1037.3,91.8,62.1,80.0
1037.3,91.4,61.8,80.0
1037.4,91.6,62.0,80.0
1037.3,91.7,61.8,80.0
1037.3,91.8,61.9,80.0
1037.2,91.4,62.0,80.0
1037.8,91.6,62.2,80.0
1037.4,91.9,62.3,80.0
1037.2,91.7,62.2,80.0
1037.3,91.5,61.9,80.0
1037.6,92.0,62.1,80.0
1037.3,91.4,61.5,80.0
1037.5,91.2,62.3,80.0
1037.6,91.4,62.1,80.0
1037.7,91.5,62.0,80.0
1037.4,91.7,62.1,80.0
1037.5,91.7,62.0,80.0
1037.4,91.6,62.2,80.0
1037.6,91.6,61.7,80.0
1037.3,91.8,62.0,80.0
1037.0,91.9,62.0,80.0
1037.4,91.5,62.1,80.0
1037.1,91.7,61.7,80.0
1037.6,91.4,61.9,80.0
1036.9,91.3,61.8,80.0
1037.4,91.6,61.7,80.0
1037.3,90.9,61.9,80.0
1037.2,91.0,61.8,80.0
1037.0,92.6,61.9,80.0
1037.3,93.0,61.8,80.0
1036.9,92.8,61.2,80.0
1037.1,92.4,61.4,80.0
1037.1,92.3,61.4,80.0
1037.2,92.3,61.6,80.0
1036.6,92.4,61.3,80.0
1036.9,92.3,61.5,80.0
1037.4,92.3,61.5,80.0
1037.0,92.4,61.6,80.0
1036.9,92.3,61.0,80.0
1037.0,92.2,61.4,80.0
1036.8,92.4,61.4,80.0
1037.3,92.2,61.6,80.0
1037.1,92.4,61.6,80.0
1037.2,92.0,61.2,80.0
1036.7,92.0,61.4,80.0
1036.8,92.1,61.3,80.0
1036.9,92.0,61.4,80.0
1036.5,92.2,61.5,80.0
1036.8,92.3,61.4,80.0
1036.6,92.2,61.5,80.0
1036.9,91.8,61.4,80.0
824.6,60.6,-130.9,80.0
619.0,210.2,-568.4,80.0
473.8,170.6,-692.3,80.0
67.9,153.7,-937.2,81.4
-76.2,375.0,-557.1,84.7
115.0,387.7,-361.5,90.2
14.8,911.7,-283.5,99.5
65.3,900.4,36.2,102.6
-2.5,570.4,860.8,102.9
380.4,691.5,381.4,100.9
124.1,694.2,22.3,99.2
-829.7,449.3,-316.6,102.7
-660.5,590.5,-246.6,102.7
-52.2,923.9,-86.6,101.1
72.2,905.3,-73.0,104.4
-767.3,322.8,-393.6,104.9
-651.4,621.4,190.2,100.9
-822.5,496.6,-201.9,100.1
-961.7,262.5,-170.6,98.5
-913.3,371.9,-145.2,96.2
-938.0,337.3,-36.0,93.6
-967.7,203.6,-169.5,91.8
-878.9,459.0,-158.8,90.8
-907.7,319.8,-247.9,90.2
-881.5,312.1,-276.2,91.6
-911.0,363.6,-134.2,89.7
-219.7,634.8,-575.5,87.9
-86.1,515.6,-332.0,90.7
-3.0,736.0,-565.8,95.0
341.8,540.9,-249.1,79.7
235.9,355.6,-521.7,79.7
-428.3,272.4,-131.0,81.6
-591.3,497.9,-269.2,94.6
-448.4,749.2,-261.2,98.9
-559.5,582.2,-256.5,98.6
-839.3,467.5,-156.9,97.1
-575.9,610.6,182.6,97.7
-631.5,502.3,-174.7,84.2
-856.7,393.3,-162.2,77.8
-982.2,316.9,-180.9,71.7
-990.8,301.8,-135.7,71.6
-975.2,296.4,-144.1,82.4
-972.1,300.6,-144.0,67.8
-745.3,524.9,-229.1,70.7
88.9,754.6,-259.5,72.5
-82.7,558.6,-276.8,74.6
-501.6,718.9,542.3,73.4
-479.0,748.0,533.3,80.5
-461.6,747.4,544.3,88.6
-479.7,681.9,614.2,85.6
-484.3,701.1,590.1,96.2
-489.8,719.0,104.0,89.1
-87.1,829.9,-584.2,68.0
-161.0,808.2,-627.0,68.7
-147.0,811.1,-629.5,79.0
-135.3,816.8,-626.2,80.0
-133.0,823.3,-615.5,82.3
-135.9,827.1,-608.4,84.0
-136.0,832.5,-601.3,83.5
354.7,525.0,-598.3,81.3
-817.6,588.6,9.8,81.2
-840.4,570.7,-5.3,78.6
-838.7,572.1,-7.9,68.7
-838.5,573.4,-14.1,79.1
-327.5,499.1,-318.9,88.2
385.1,-291.5,-365.4,88.0
-322.9,573.9,-234.0,89.4
-887.8,458.5,-251.9,92.1
-403.7,584.9,-477.8,94.1
-476.4,710.4,-406.4,98.3
-739.5,497.6,-356.7,93.5
-870.0,360.4,-330.6,90.1
-801.8,368.3,-497.5,88.7
-742.6,433.5,-500.9,91.8
-498.8,321.0,-675.3,95.2
-798.2,545.5,-149.5,94.5
-383.4,637.0,-438.2,88.8
-359.4,700.7,-395.7,84.4
-365.9,729.6,-472.4,99.1
-429.3,799.1,369.6,103.3
-840.6,358.0,-232.6,102.0
-520.1,582.6,-390.7,100.9
-116.9,971.5,-173.2,101.6
-229.3,880.0,-418.9,96.7
-329.0,710.0,-652.3,93.2
-273.1,679.9,-156.5,88.9
25.2,630.0,-642.0,89.6
284.6,820.9,-302.7,87.8
225.7,808.3,-379.7,89.2
286.0,887.5,-51.1,90.0
293.1,874.5,-118.1,92.9
320.6,911.2,65.5,78.0
-31.9,879.7,-252.5,74.8
197.4,927.8,-197.1,73.3
223.0,767.5,-435.1,72.9
61.4,937.3,-321.2,72.7
241.6,916.9,-188.5,73.6
120.3,989.8,-85.7,76.9
192.1,918.7,-281.6,87.1
181.9,918.7,-283.8,93.0
333.0,934.1,9.7,93.2
126.5,953.2,-178.2,92.8
144.7,830.8,-436.0,92.6
204.4,927.4,-171.1,91.2
611.6,686.9,-396.6,88.4
612.5,730.9,-302.2,86.0
530.4,328.1,-658.0,86.0
515.1,441.3,-642.8,83.4
376.5,810.0,-272.9,83.8
180.3,891.7,-302.8,83.4
174.5,983.9,-120.2,85.0
210.8,899.5,-278.6,85.6
309.8,261.7,-812.4,85.6
419.5,306.5,-839.1,85.0
437.5,263.3,-788.5,82.9
-714.9,509.2,-57.9,82.4
-615.2,655.2,-276.7,84.3
-247.1,877.1,-487.1,85.1
-355.3,780.4,-402.3,85.5
-165.5,826.3,-5.7,83.6
-350.6,776.9,10.0,84.6
-937.4,340.9,15.3,88.3
-449.1,737.9,-513.1,87.8
-553.3,489.4,-606.6,88.9
-815.2,341.9,-218.6,92.6
-386.4,455.8,-805.2,90.0
-434.1,520.4,-679.0,83.9
-395.5,482.1,-734.3,86.1
-417.7,643.0,-602.5,89.1
-534.6,604.1,-495.0,90.9
-253.4,503.1,-666.8,92.9
-627.5,520.2,-502.4,90.6
-427.5,614.4,-503.6,89.2
-274.3,885.9,-263.6,89.6
-303.7,959.0,-219.3,88.7
-672.8,624.6,-155.8,90.1
-399.0,326.6,-441.0,91.1
198.2,748.5,-517.3,90.2
47.3,240.7,-906.8,90.0
216.3,750.0,-543.9,91.8
180.4,705.5,-592.8,92.6
230.5,465.9,-686.6,91.0
164.6,664.7,-408.5,88.4
204.9,338.7,-840.4,92.3
154.3,225.6,-975.6,100.6
83.3,512.8,-824.2,88.5
-14.6,312.2,-892.8,87.4
-189.2,367.9,-784.9,94.9
46.3,394.2,-911.0,101.3
64.5,365.8,-914.6,99.1
69.3,177.8,-1006.4,92.6
104.3,442.3,-793.8,92.7
-53.5,667.5,-691.2,97.1
297.7,707.9,-464.4,96.4
213.3,625.7,-583.9,91.6
70.3,689.0,-665.8,87.9
410.7,858.2,-259.5,82.4
346.1,686.3,-474.1,81.9
692.5,482.7,-580.4,78.8
732.0,528.5,-524.6,79.3
652.3,594.2,-434.4,78.8
272.6,760.8,-571.3,77.2
122.3,792.5,-669.1,78.1
194.8,524.1,-832.2,74.4
258.6,621.2,-712.5,75.2
131.9,232.1,-958.1,77.0
143.6,601.4,-774.0,80.0
395.4,785.3,-357.2,85.2
530.9,717.9,-432.3,88.2
159.9,591.1,-718.7,80.5
352.0,587.7,-600.8,85.7
416.2,684.8,-529.2,91.8
231.7,636.2,-692.7,93.5
177.6,640.0,-803.9,80.4
382.2,591.7,-531.6,75.8
77.9,556.9,-704.1,74.6
261.4,803.5,-495.9,74.5
250.5,728.1,-581.4,76.3
63.9,796.8,-612.8,81.4
303.7,760.9,-451.5,81.1
229.3,686.0,-714.9,78.8
308.6,772.9,-587.1,78.6
227.4,618.6,-754.5,76.8
